,names,style,url,urlHack
12385,Have You Seen My Stapler?,Tripel,https://www.beeradvocate.com/beer/profile/36710/168717/,https://www.beeradvocate.com/beer/profile/36710/168717/ 
12386,XXX Triple (2),Tripel,https://www.beeradvocate.com/beer/profile/13905/90643/,https://www.beeradvocate.com/beer/profile/13905/90643/ 
12387,Framboise Triple,Tripel,https://www.beeradvocate.com/beer/profile/9726/35632/,https://www.beeradvocate.com/beer/profile/9726/35632/ 
12388,Honey Orange Tripel,Tripel,https://www.beeradvocate.com/beer/profile/192/279353/,https://www.beeradvocate.com/beer/profile/192/279353/ 
12389,Bertinchamps Triple,Tripel,https://www.beeradvocate.com/beer/profile/32694/110137/,https://www.beeradvocate.com/beer/profile/32694/110137/ 
12390,Portsmouth St. Danmon Abbey Style Tripel,Tripel,https://www.beeradvocate.com/beer/profile/596/21629/,https://www.beeradvocate.com/beer/profile/596/21629/ 
12391,Third Party Tripel,Tripel,https://www.beeradvocate.com/beer/profile/35987/140674/,https://www.beeradvocate.com/beer/profile/35987/140674/ 
12392,Trois-Portages,Tripel,https://www.beeradvocate.com/beer/profile/20132/52617/,https://www.beeradvocate.com/beer/profile/20132/52617/ 
12393,Saint Rieul Triple,Tripel,https://www.beeradvocate.com/beer/profile/10245/39329/,https://www.beeradvocate.com/beer/profile/10245/39329/ 
12394,Novice Tripel Black,Tripel,https://www.beeradvocate.com/beer/profile/669/85709/,https://www.beeradvocate.com/beer/profile/669/85709/ 
12395,California Tripel,Tripel,https://www.beeradvocate.com/beer/profile/28270/97246/,https://www.beeradvocate.com/beer/profile/28270/97246/ 
12396,Tripel Deke,Tripel,https://www.beeradvocate.com/beer/profile/34280/146186/,https://www.beeradvocate.com/beer/profile/34280/146186/ 
12397,Three Scrutineers,Tripel,https://www.beeradvocate.com/beer/profile/23018/79648/,https://www.beeradvocate.com/beer/profile/23018/79648/ 
12398,Summer Triple,Tripel,https://www.beeradvocate.com/beer/profile/4051/175430/,https://www.beeradvocate.com/beer/profile/4051/175430/ 
12399,Bourbon Barrel-Aged Triplication,Tripel,https://www.beeradvocate.com/beer/profile/24802/89673/,https://www.beeradvocate.com/beer/profile/24802/89673/ 
12400,De Manke Monnik,Tripel,https://www.beeradvocate.com/beer/profile/14191/36938/,https://www.beeradvocate.com/beer/profile/14191/36938/ 
12401,Take Her Home,Tripel,https://www.beeradvocate.com/beer/profile/27327/79719/,https://www.beeradvocate.com/beer/profile/27327/79719/ 
12402,Triple Lemon Shandy,Tripel,https://www.beeradvocate.com/beer/profile/32166/103552/,https://www.beeradvocate.com/beer/profile/32166/103552/ 
12403,Barrel Aged Emboozlement Tripel,Tripel,https://www.beeradvocate.com/beer/profile/28838/101270/,https://www.beeradvocate.com/beer/profile/28838/101270/ 
12404,Three Little Pigs,Tripel,https://www.beeradvocate.com/beer/profile/39028/182951/,https://www.beeradvocate.com/beer/profile/39028/182951/ 
12405,Broeder Jacob Tripel,Tripel,https://www.beeradvocate.com/beer/profile/25917/71083/,https://www.beeradvocate.com/beer/profile/25917/71083/ 
12406,Brunehaut Organic Belgian Triple Ale,Tripel,https://www.beeradvocate.com/beer/profile/3461/118974/,https://www.beeradvocate.com/beer/profile/3461/118974/ 
12407,Bourbon Tripel,Tripel,https://www.beeradvocate.com/beer/profile/6045/43970/,https://www.beeradvocate.com/beer/profile/6045/43970/ 
12408,Extraomnes Tripel,Tripel,https://www.beeradvocate.com/beer/profile/23519/67789/,https://www.beeradvocate.com/beer/profile/23519/67789/ 
12409,Tequila Barrel Aged Crash Test Dummy,Tripel,https://www.beeradvocate.com/beer/profile/34315/202196/,https://www.beeradvocate.com/beer/profile/34315/202196/ 
12410,Saint Barb's Tripel,Tripel,https://www.beeradvocate.com/beer/profile/4712/17403/,https://www.beeradvocate.com/beer/profile/4712/17403/ 
12411,Brand Sylvester,Tripel,https://www.beeradvocate.com/beer/profile/531/5890/,https://www.beeradvocate.com/beer/profile/531/5890/ 
12412,Tripel,Tripel,https://www.beeradvocate.com/beer/profile/33707/166403/,https://www.beeradvocate.com/beer/profile/33707/166403/ 
12413,Kalle,Tripel,https://www.beeradvocate.com/beer/profile/19612/49203/,https://www.beeradvocate.com/beer/profile/19612/49203/ 
12414,Page 24 Triple,Tripel,https://www.beeradvocate.com/beer/profile/11872/71479/,https://www.beeradvocate.com/beer/profile/11872/71479/ 
12415,Tavern Creek Tripel,Tripel,https://www.beeradvocate.com/beer/profile/32368/97591/,https://www.beeradvocate.com/beer/profile/32368/97591/ 
12416,T4,Tripel,https://www.beeradvocate.com/beer/profile/33902/183871/,https://www.beeradvocate.com/beer/profile/33902/183871/ 
12417,Ne Flierefluiter Westelse Tripel,Tripel,https://www.beeradvocate.com/beer/profile/4691/10090/,https://www.beeradvocate.com/beer/profile/4691/10090/ 
12418,Mad Abbot Tripel,Tripel,https://www.beeradvocate.com/beer/profile/16824/64639/,https://www.beeradvocate.com/beer/profile/16824/64639/ 
12419,Mariënrode Triple,Tripel,https://www.beeradvocate.com/beer/profile/31010/90496/,https://www.beeradvocate.com/beer/profile/31010/90496/ 
12420,Faust,Tripel,https://www.beeradvocate.com/beer/profile/15526/72605/,https://www.beeradvocate.com/beer/profile/15526/72605/ 
12421,De Liter Van Pallieter,Tripel,https://www.beeradvocate.com/beer/profile/3442/58788/,https://www.beeradvocate.com/beer/profile/3442/58788/ 
12422,La Tchucké,Tripel,https://www.beeradvocate.com/beer/profile/15697/35526/,https://www.beeradvocate.com/beer/profile/15697/35526/ 
12423,Apple Tripel Ale,Tripel,https://www.beeradvocate.com/beer/profile/2943/46033/,https://www.beeradvocate.com/beer/profile/2943/46033/ 
12424,Ripley,Tripel,https://www.beeradvocate.com/beer/profile/9784/45297/,https://www.beeradvocate.com/beer/profile/9784/45297/ 
12425,Wittoen,Tripel,https://www.beeradvocate.com/beer/profile/2299/23576/,https://www.beeradvocate.com/beer/profile/2299/23576/ 
12426,Monks' Tripel Ale Reserve,Tripel,https://www.beeradvocate.com/beer/profile/24136/89900/,https://www.beeradvocate.com/beer/profile/24136/89900/ 
12427,Triple Secret Des Moines,Tripel,https://www.beeradvocate.com/beer/profile/36/112685/,https://www.beeradvocate.com/beer/profile/36/112685/ 
12428,Number One,Tripel,https://www.beeradvocate.com/beer/profile/2972/118072/,https://www.beeradvocate.com/beer/profile/2972/118072/ 
12429,Thor's Sunstone,Tripel,https://www.beeradvocate.com/beer/profile/21567/96876/,https://www.beeradvocate.com/beer/profile/21567/96876/ 
12430,Liquid Sunshine,Tripel,https://www.beeradvocate.com/beer/profile/959/122739/,https://www.beeradvocate.com/beer/profile/959/122739/ 
12431,Brix,Tripel,https://www.beeradvocate.com/beer/profile/22202/63094/,https://www.beeradvocate.com/beer/profile/22202/63094/ 
12432,KD Triple,Tripel,https://www.beeradvocate.com/beer/profile/6980/41368/,https://www.beeradvocate.com/beer/profile/6980/41368/ 
12433,American Tripel,Tripel,https://www.beeradvocate.com/beer/profile/30980/152233/,https://www.beeradvocate.com/beer/profile/30980/152233/ 
12434,Belgian Tripel,Tripel,https://www.beeradvocate.com/beer/profile/2700/44536/,https://www.beeradvocate.com/beer/profile/2700/44536/ 
12435,Morpheus Tripel,Tripel,https://www.beeradvocate.com/beer/profile/6288/68880/,https://www.beeradvocate.com/beer/profile/6288/68880/ 
12436,Tripel Wreck,Tripel,https://www.beeradvocate.com/beer/profile/25890/116766/,https://www.beeradvocate.com/beer/profile/25890/116766/ 
12437,Dry-hopped Erastus,Tripel,https://www.beeradvocate.com/beer/profile/32906/242740/,https://www.beeradvocate.com/beer/profile/32906/242740/ 
12438,Princeps Pacis,Tripel,https://www.beeradvocate.com/beer/profile/34765/128592/,https://www.beeradvocate.com/beer/profile/34765/128592/ 
12439,Belgian Tripel,Tripel,https://www.beeradvocate.com/beer/profile/952/8552/,https://www.beeradvocate.com/beer/profile/952/8552/ 
12440,Cuvée Peach,Tripel,https://www.beeradvocate.com/beer/profile/26753/278637/,https://www.beeradvocate.com/beer/profile/26753/278637/ 
12441,Jacque's Trappe,Tripel,https://www.beeradvocate.com/beer/profile/26850/99450/,https://www.beeradvocate.com/beer/profile/26850/99450/ 
12442,3rd Dimension,Tripel,https://www.beeradvocate.com/beer/profile/25959/80014/,https://www.beeradvocate.com/beer/profile/25959/80014/ 
12443,With Love From Grimm,Tripel,https://www.beeradvocate.com/beer/profile/32893/119454/,https://www.beeradvocate.com/beer/profile/32893/119454/ 
12444,TriplIpa,Tripel,https://www.beeradvocate.com/beer/profile/20682/59557/,https://www.beeradvocate.com/beer/profile/20682/59557/ 
12445,Zwijntje,Tripel,https://www.beeradvocate.com/beer/profile/48/39865/,https://www.beeradvocate.com/beer/profile/48/39865/ 
12446,Trippel,Tripel,https://www.beeradvocate.com/beer/profile/28551/132801/,https://www.beeradvocate.com/beer/profile/28551/132801/ 
12447,Tripel,Tripel,https://www.beeradvocate.com/beer/profile/31679/112100/,https://www.beeradvocate.com/beer/profile/31679/112100/ 
12448,The Force (Rum Barrel Aged Belgian Tripel),Tripel,https://www.beeradvocate.com/beer/profile/29881/139245/,https://www.beeradvocate.com/beer/profile/29881/139245/ 
12449,Brew Monkey,Tripel,https://www.beeradvocate.com/beer/profile/31865/112373/,https://www.beeradvocate.com/beer/profile/31865/112373/ 
12450,Miss B-haven Tripel,Tripel,https://www.beeradvocate.com/beer/profile/24029/80904/,https://www.beeradvocate.com/beer/profile/24029/80904/ 
12451,Fighting Bishop,Tripel,https://www.beeradvocate.com/beer/profile/28606/152332/,https://www.beeradvocate.com/beer/profile/28606/152332/ 
12452,Trepidation...,Tripel,https://www.beeradvocate.com/beer/profile/22243/122389/,https://www.beeradvocate.com/beer/profile/22243/122389/ 
12453,Florival Tripel,Tripel,https://www.beeradvocate.com/beer/profile/196/22550/,https://www.beeradvocate.com/beer/profile/196/22550/ 
12454,Long Form Tripple,Tripel,https://www.beeradvocate.com/beer/profile/17962/88865/,https://www.beeradvocate.com/beer/profile/17962/88865/ 
12455,Heylissem Triple Blonde Sur Lie,Tripel,https://www.beeradvocate.com/beer/profile/3314/39459/,https://www.beeradvocate.com/beer/profile/3314/39459/ 
12456,1892,Tripel,https://www.beeradvocate.com/beer/profile/223/97855/,https://www.beeradvocate.com/beer/profile/223/97855/ 
12457,Fort Lapin 8,Tripel,https://www.beeradvocate.com/beer/profile/29808/95813/,https://www.beeradvocate.com/beer/profile/29808/95813/ 
12458,Tweezer Trippel,Tripel,https://www.beeradvocate.com/beer/profile/463/17500/,https://www.beeradvocate.com/beer/profile/463/17500/ 
12459,Golden Dahl,Tripel,https://www.beeradvocate.com/beer/profile/26743/100744/,https://www.beeradvocate.com/beer/profile/26743/100744/ 
12460,Keizersberg Abbey Ale,Tripel,https://www.beeradvocate.com/beer/profile/48/12959/,https://www.beeradvocate.com/beer/profile/48/12959/ 
12461,Tres Vaqueros,Tripel,https://www.beeradvocate.com/beer/profile/19126/176298/,https://www.beeradvocate.com/beer/profile/19126/176298/ 
12462,Triad Tripel,Tripel,https://www.beeradvocate.com/beer/profile/24453/77767/,https://www.beeradvocate.com/beer/profile/24453/77767/ 
12463,Belgian Style Strong Ale,Tripel,https://www.beeradvocate.com/beer/profile/1619/7380/,https://www.beeradvocate.com/beer/profile/1619/7380/ 
12464,French Louie Belgian Tripel,Tripel,https://www.beeradvocate.com/beer/profile/7216/85211/,https://www.beeradvocate.com/beer/profile/7216/85211/ 
12465,Cultivate W/Blueberries,Tripel,https://www.beeradvocate.com/beer/profile/33136/249308/,https://www.beeradvocate.com/beer/profile/33136/249308/ 
12466,Herkenrode Tripel,Tripel,https://www.beeradvocate.com/beer/profile/3456/62429/,https://www.beeradvocate.com/beer/profile/3456/62429/ 
12467,Take Off Tripel,Tripel,https://www.beeradvocate.com/beer/profile/30458/131315/,https://www.beeradvocate.com/beer/profile/30458/131315/ 
12468,Petrus Triple,Tripel,https://www.beeradvocate.com/beer/profile/718/107531/,https://www.beeradvocate.com/beer/profile/718/107531/ 
12469,'t Smisje Tripel,Tripel,https://www.beeradvocate.com/beer/profile/322/8974/,https://www.beeradvocate.com/beer/profile/322/8974/ 
12470,Tripe à 3 Brett Lambicus,Tripel,https://www.beeradvocate.com/beer/profile/16495/139285/,https://www.beeradvocate.com/beer/profile/16495/139285/ 
12471,Triple,Tripel,https://www.beeradvocate.com/beer/profile/11871/75037/,https://www.beeradvocate.com/beer/profile/11871/75037/ 
12472,Third Rail Tripel,Tripel,https://www.beeradvocate.com/beer/profile/32166/99103/,https://www.beeradvocate.com/beer/profile/32166/99103/ 
12473,Cooper's Series Bradford,Tripel,https://www.beeradvocate.com/beer/profile/16105/268843/,https://www.beeradvocate.com/beer/profile/16105/268843/ 
12474,Baltic Tripel,Tripel,https://www.beeradvocate.com/beer/profile/42275/199727/,https://www.beeradvocate.com/beer/profile/42275/199727/ 
12475,Belgian Style Triple,Tripel,https://www.beeradvocate.com/beer/profile/30110/119361/,https://www.beeradvocate.com/beer/profile/30110/119361/ 
12476,Tripel 7 Jalapeño,Tripel,https://www.beeradvocate.com/beer/profile/1397/135506/,https://www.beeradvocate.com/beer/profile/1397/135506/ 
12477,Demon Cleaner,Tripel,https://www.beeradvocate.com/beer/profile/25963/123225/,https://www.beeradvocate.com/beer/profile/25963/123225/ 
12478,Quest,Tripel,https://www.beeradvocate.com/beer/profile/2361/64874/,https://www.beeradvocate.com/beer/profile/2361/64874/ 
12479,Turnip The Beets,Tripel,https://www.beeradvocate.com/beer/profile/2695/94335/,https://www.beeradvocate.com/beer/profile/2695/94335/ 
12480,The Tow Truck Tripel,Tripel,https://www.beeradvocate.com/beer/profile/33819/154500/,https://www.beeradvocate.com/beer/profile/33819/154500/ 
12481,H3 Trippel,Tripel,https://www.beeradvocate.com/beer/profile/26967/166304/,https://www.beeradvocate.com/beer/profile/26967/166304/ 
12482,Tripel Bliss,Tripel,https://www.beeradvocate.com/beer/profile/1135/62633/,https://www.beeradvocate.com/beer/profile/1135/62633/ 
12483,28,Tripel,https://www.beeradvocate.com/beer/profile/50427/104623/,https://www.beeradvocate.com/beer/profile/50427/104623/ 
12484,Liquid Sun,Tripel,https://www.beeradvocate.com/beer/profile/1550/58807/,https://www.beeradvocate.com/beer/profile/1550/58807/ 
12485,Lupulus Organicus,Tripel,https://www.beeradvocate.com/beer/profile/10157/135610/,https://www.beeradvocate.com/beer/profile/10157/135610/ 
12486,White Birch Phoenix: Oak Aged Tripel,Tripel,https://www.beeradvocate.com/beer/profile/20417/130504/,https://www.beeradvocate.com/beer/profile/20417/130504/ 
12487,Keyte Ostêns Belegeringsbier,Tripel,https://www.beeradvocate.com/beer/profile/2299/18901/,https://www.beeradvocate.com/beer/profile/2299/18901/ 
12488,Barrel Aged Vanderbush,Tripel,https://www.beeradvocate.com/beer/profile/25937/101078/,https://www.beeradvocate.com/beer/profile/25937/101078/ 
12489,Dry-Hopped Tripel,Tripel,https://www.beeradvocate.com/beer/profile/3912/191706/,https://www.beeradvocate.com/beer/profile/3912/191706/ 
12490,Thong Remover Tripel,Tripel,https://www.beeradvocate.com/beer/profile/33642/109532/,https://www.beeradvocate.com/beer/profile/33642/109532/ 
12491,Augusta Tripel,Tripel,https://www.beeradvocate.com/beer/profile/3777/46047/,https://www.beeradvocate.com/beer/profile/3777/46047/ 
12492,Tripel B (Oaked),Tripel,https://www.beeradvocate.com/beer/profile/27934/106471/,https://www.beeradvocate.com/beer/profile/27934/106471/ 
12493,Silvanecte Blonde Triple,Tripel,https://www.beeradvocate.com/beer/profile/10245/80117/,https://www.beeradvocate.com/beer/profile/10245/80117/ 
12494,Birdseye Belgian Tripel,Tripel,https://www.beeradvocate.com/beer/profile/42573/192760/,https://www.beeradvocate.com/beer/profile/42573/192760/ 
12495,Day Trip'ler,Tripel,https://www.beeradvocate.com/beer/profile/30015/102663/,https://www.beeradvocate.com/beer/profile/30015/102663/ 
12496,Keyte Ostendse Tripel,Tripel,https://www.beeradvocate.com/beer/profile/2299/64801/,https://www.beeradvocate.com/beer/profile/2299/64801/ 
12497,T1 Triple Ale,Tripel,https://www.beeradvocate.com/beer/profile/33902/124966/,https://www.beeradvocate.com/beer/profile/33902/124966/ 
12498,Belgian-Style Tripel,Tripel,https://www.beeradvocate.com/beer/profile/32543/278056/,https://www.beeradvocate.com/beer/profile/32543/278056/ 
12499,Brother Barnabas,Tripel,https://www.beeradvocate.com/beer/profile/32952/148268/,https://www.beeradvocate.com/beer/profile/32952/148268/ 
12500,Tripel Witch,Tripel,https://www.beeradvocate.com/beer/profile/10836/105778/,https://www.beeradvocate.com/beer/profile/10836/105778/ 
12501,Warimono,Tripel,https://www.beeradvocate.com/beer/profile/27400/128827/,https://www.beeradvocate.com/beer/profile/27400/128827/ 
12502,River Rat Triple (previously River Piraat),Tripel,https://www.beeradvocate.com/beer/profile/1666/69978/,https://www.beeradvocate.com/beer/profile/1666/69978/ 
12503,Triple Wheat Ale,Tripel,https://www.beeradvocate.com/beer/profile/28437/116835/,https://www.beeradvocate.com/beer/profile/28437/116835/ 
12504,Tripel Montfort,Tripel,https://www.beeradvocate.com/beer/profile/25832/133233/,https://www.beeradvocate.com/beer/profile/25832/133233/ 
12505,Gouverneur Triple,Tripel,https://www.beeradvocate.com/beer/profile/545/88983/,https://www.beeradvocate.com/beer/profile/545/88983/ 
12506,Belgian Tripel,Tripel,https://www.beeradvocate.com/beer/profile/1550/27039/,https://www.beeradvocate.com/beer/profile/1550/27039/ 
12507,Serafijn Tripel,Tripel,https://www.beeradvocate.com/beer/profile/3442/9142/,https://www.beeradvocate.com/beer/profile/3442/9142/ 
12508,Helse Engel,Tripel,https://www.beeradvocate.com/beer/profile/511/15306/,https://www.beeradvocate.com/beer/profile/511/15306/ 
12509,Dog House Tripel,Tripel,https://www.beeradvocate.com/beer/profile/1784/43230/,https://www.beeradvocate.com/beer/profile/1784/43230/ 
